URL,Suburb ,Postcode,Address,Latitude,Longitude,Bedroom,Bathroom ,Type ,Car Park space,Last sold date,Land size,Land size unit,Y = Sold price
property-apartment-vic-thornbury-145087048,Thornbury,3071,4/14 Ballantyne Street,-37.75837533,144.9990778,1,1,apartment,1,2024-06-05,,,"$450,000"
property-house-vic-thornbury-144867648,Thornbury,3071,17 Aviary Grove,-37.76143796,145.027216,3,2,house,2,2024-06-04,,,"$950,000"
property-apartment-vic-thornbury-144241176,Thornbury,3071,7/112 Ballantyne Street,-37.75742,144.990696,1,1,apartment,1,2024-06-04,,,"$310,000"
property-house-vic-thornbury-144969608,Thornbury,3071,298 Rathmines Street,-37.763438,145.018221,4,3,house,2,2024-06-01,,,"$1,525,000"
property-unit-vic-thornbury-144956348,Thornbury,3071,2/131 Flinders Street,-37.75718249,145.0143726,3,2,unit,1,2024-06-01,,,"$902,000"
property-apartment-vic-thornbury-144938112,Thornbury,3071,8/68 Raleigh Street,-37.75943107,145.0054195,2,1,apartment,1,2024-06-01,,,"$580,000"
property-apartment-vic-thornbury-144959912,Thornbury,3071,20/25 Martin Street,-37.76099284,145.002927,2,1,apartment,1,2024-06-01,,,"$540,000"
property-unit-vic-thornbury-144996332,Thornbury,3071,7/60 Strettle Street,-37.750925,144.983438,1,1,unit,1,2024-05-30,,,"$340,000"
property-townhouse-vic-thornbury-144950996,Thornbury,3071,339B Rathmines Street,-37.76020282,145.0191809,3,2,townhouse,2,2024-05-29,,,"$1,180,000"
property-house-vic-thornbury-144710396,Thornbury,3071,39 Hutton Street,-37.755764,144.997154,2,1,house,2,2024-05-28,,,"$1,255,000"
property-unit-vic-thornbury-144948604,Thornbury,3071,5/64 Collins Street,-37.75528059,145.0069346,1,1,unit,1,2024-05-28,,,"$520,000"
property-apartment-vic-thornbury-144968312,Thornbury,3071,2/299 Mansfield Street,-37.758712,145.024327,1,1,apartment,1,2024-05-28,,,"$428,000"
property-unit-vic-thornbury-144728200,Thornbury,3071,3/5 Normanby Avenue,-37.75956974,144.9994245,1,1,unit,1,2024-05-28,,,"$350,000"
property-apartment-vic-thornbury-145086300,Thornbury,3071,3/305 Rathmines Street,-37.76285095,145.0186955,2,1,apartment,1,2024-05-26,,,"$600,000"
property-house-vic-thornbury-144902548,Thornbury,3071,39 Clyde Street,-37.761023,145.008114,3,2,house,,2024-05-25,,,"$2,040,000"
property-house-vic-thornbury-144871900,Thornbury,3071,326 Victoria Road,-37.758851,145.013405,2,1,house,2,2024-05-18,426,m2,"$950,000"
property-apartment-vic-thornbury-144842288,Thornbury,3071,3/22 Smith Street,-37.757436,144.998579,2,1,apartment,1,2024-05-18,,,"$675,000"
property-townhouse-vic-thornbury-144576516,Thornbury,3071,3/350 Gooch Street,-37.76094879,145.0273389,3,2,townhouse,2,2024-05-17,,,"$850,000"
property-apartment-vic-thornbury-144907716,Thornbury,3071,8/14 Kemp Street,-37.76196,144.995364,2,1,apartment,1,2024-05-17,,,"$643,000"
property-townhouse-vic-thornbury-144115668,Thornbury,3071,2/384 Station Street,-37.76066161,145.0209707,2,1,townhouse,1,2024-05-14,,,"$739,000"
property-house-vic-thornbury-144652328,Thornbury,3071,1/262 Rossmoyne Street,-37.759139,145.017872,3,2,house,2,2024-05-10,,,"$1,285,000"
property-apartment-vic-thornbury-144782920,Thornbury,3071,4/114 Normanby Avenue,-37.75823801,144.9896583,2,1,apartment,1,2024-05-10,,,"$590,000"
property-apartment-vic-thornbury-144722844,Thornbury,3071,6/6 Kemp Street,-37.762035,144.996031,1,1,apartment,1,2024-05-08,,,"$380,000"
property-apartment-vic-thornbury-144726148,Thornbury,3071,5/20 Kemp Street,-37.761899,144.994923,1,1,apartment,1,2024-05-08,,,"$337,000"
property-unit-vic-thornbury-144726060,Thornbury,3071,8/47 Collins Street,-37.75497368,145.0047088,2,1,unit,1,2024-05-05,,,"$674,000"
property-apartment-vic-thornbury-144728112,Thornbury,3071,3/131 Harold Street,-37.75572,144.988745,2,1,apartment,1,2024-05-04,,,"$540,000"
property-apartment-vic-thornbury-144724976,Thornbury,3071,4/73 Flinders Street,-37.75605291,145.0067383,2,1,apartment,1,2024-05-04,,,"$520,000"
property-house-vic-thornbury-144513092,Thornbury,3071,31 Raleigh Street,-37.75884,145.002645,3,1,house,3,2024-05-03,333,m2,"$1,455,000"
property-townhouse-vic-thornbury-144696212,Thornbury,3071,344 Gooch Street,-37.76094879,145.0273389,3,2,townhouse,2,2024-05-02,,,"$882,000"
property-townhouse-vic-thornbury-144716260,Thornbury,3071,6/82 Shaftesbury Parade,-37.75964981,144.9939303,2,2,townhouse,1,2024-05-02,,,"$810,000"
property-apartment-vic-thornbury-143609528,Thornbury,3071,1/187 Mansfield Street,-37.75766785,145.0143114,1,1,apartment,1,2024-04-30,,,"$285,000"
property-house-vic-thornbury-144717588,Thornbury,3071,6 Agnes Street,-37.762786,145.004718,2,1,house,,2024-04-29,,,"$1,150,000"
property-house-vic-thornbury-144656296,Thornbury,3071,9 Flinders Street,-37.755564,145.00237,4,1,house,1,2024-04-27,441,m2,"$1,480,000"
property-house-vic-thornbury-144600548,Thornbury,3071,279 Rathmines Street,-37.764801,145.018354,3,1,house,4,2024-04-22,661,m2,"$1,355,000"
property-apartment-vic-thornbury-144745816,Thornbury,3071,3/265 Rossmoyne Street,-37.75883245,145.0176402,2,1,apartment,1,2024-04-22,,,"$600,000"
property-unit-vic-thornbury-144571172,Thornbury,3071,1/111 Mansfield Street,-37.75708131,145.0089301,3,1,unit,1,2024-04-20,,,"$927,500"
property-unit-vic-thornbury-144603052,Thornbury,3071,1/83 Speight Street,-37.762658,145.014166,2,1,unit,1,2024-04-20,,,"$728,000"
property-apartment-vic-thornbury-144737720,Thornbury,3071,5/85 Hutton Street,-37.75538524,144.9935337,2,2,apartment,1,2024-04-18,95,m2,"$612,000"
property-house-vic-thornbury-144446156,Thornbury,3071,155 Ballantyne Street,-37.757429,144.988585,3,1,house,2,2024-04-14,664,m2,"$1,315,000"
property-house-vic-thornbury-144496784,Thornbury,3071,67 Smith Street,-37.75731587,144.9951444,3,1,house,,2024-04-13,323,m2,"$1,220,000"
property-townhouse-vic-thornbury-144557880,Thornbury,3071,10 Ibis Place,-37.76109244,145.0265522,3,1,townhouse,1,2024-04-11,,,"$740,000"
property-unit-vic-thornbury-144368752,Thornbury,3071,6/55 Martin Street,-37.76118759,145.0046397,1,1,unit,1,2024-04-08,,,"$400,000"
property-house-vic-thornbury-144561688,Thornbury,3071,16 Kelvin Grove,-37.76254035,145.0026596,2,1,house,1,2024-04-06,208,m2,"$1,640,000"
property-house-vic-thornbury-144481160,Thornbury,3071,7 Rossmoyne Street,-37.757184,145.002023,4,1,house,3,2024-04-06,650,m2,"$1,620,000"
property-house-vic-thornbury-144446820,Thornbury,3071,169 Hutton Street,-37.754679,144.986923,3,1,house,1,2024-04-04,355,m2,"$1,143,100"
property-apartment-vic-thornbury-143741544,Thornbury,3071,7/282-284 Mansfield Street,-37.75888887,145.02305,2,1,apartment,1,2024-04-04,,,"$450,000"
property-apartment-vic-thornbury-144496632,Thornbury,3071,8/82 Gooch Street,-37.758734,145.006424,2,1,apartment,1,2024-04-03,,,"$665,000"
property-apartment-vic-thornbury-144498372,Thornbury,3071,103/85 Hutton Street,-37.75538524,144.9935337,2,2,apartment,1,2024-04-03,,,"$585,000"
property-apartment-vic-thornbury-144450420,Thornbury,3071,14/72 Dundas Street,-37.75332586,145.0091947,1,1,apartment,1,2024-04-03,,,"$330,000"
property-townhouse-vic-thornbury-144366356,Thornbury,3071,3/13 Smith Street,-37.75773121,144.9987263,3,1,townhouse,1,2024-03-28,,,"$1,045,000"
property-apartment-vic-thornbury-142842968,Thornbury,3071,2/87A Clyde Street,-37.76157,145.013242,1,1,apartment,1,2024-03-28,,,"$295,000"
property-house-vic-thornbury-144342668,Thornbury,3071,251 Gooch St,-37.759892,145.020143,3,1,house,1,2024-03-26,556,m2,"$1,340,000"
property-house-vic-thornbury-144368732,Thornbury,3071,163 Harold Street,-37.75545885,144.9860459,3,1,house,2,2024-03-23,,,"$1,655,500"
property-apartment-vic-thornbury-144370780,Thornbury,3071,7/37 Collins Street,-37.75488997,145.0039448,2,1,apartment,1,2024-03-23,,,"$683,000"
property-townhouse-vic-thornbury-144362440,Thornbury,3071,10/8-10 Martin Street,-37.761114,145.00121,2,1,townhouse,1,2024-03-20,,,"$720,000"
property-house-vic-thornbury-144307820,Thornbury,3071,188 Harold Street,-37.7552257,144.986524,3,2,house,1,2024-03-16,,,"$2,020,000"
property-apartment-vic-thornbury-144308288,Thornbury,3071,6/79 Normanby Avenue,-37.75881775,144.9921989,2,1,apartment,1,2024-03-16,,,"$686,000"
property-house-vic-thornbury-144378204,Thornbury,3071,46 Johnson Street,-37.762418,144.998961,3,2,house,3,2024-03-15,442,m2,"$1,613,000"
property-apartment-vic-thornbury-142539788,Thornbury,3071,105/23-25 Clapham Street,-37.75527914,144.9978433,2,2,apartment,1,2024-03-13,,,"$640,000"
property-apartment-vic-thornbury-144246668,Thornbury,3071,7/360 St Georges Road,-37.758087,144.993879,2,1,apartment,1,2024-03-13,,,"$580,000"
property-apartment-vic-thornbury-144262380,Thornbury,3071,7/104 Gooch Street,-37.75886094,145.0076216,1,1,apartment,1,2024-03-10,,,"$410,000"
property-apartment-vic-thornbury-144237660,Thornbury,3071,7/9 Hammond Street,-37.763285,145.010256,2,1,apartment,1,2024-03-08,,,"$569,000"
property-unit-vic-thornbury-144386628,Thornbury,3071,10/56 Pender Street,-37.754464,145.00947,1,1,unit,1,2024-03-06,,,"$382,000"
property-apartment-vic-thornbury-144325112,Thornbury,3071,16/74 Dundas Street,-37.753331,145.009433,1,1,apartment,1,2024-03-06,,,"$335,000"
property-house-vic-thornbury-144135892,Thornbury,3071,230 Rossmoyne Street,-37.75875776,145.0146698,2,1,house,4,2024-03-02,780,m2,"$1,800,000"
property-house-vic-thornbury-144180760,Thornbury,3071,158 Mansfield Street,-37.757744,145.012436,3,2,house,1,2024-03-02,,,"$1,800,000"
property-townhouse-vic-thornbury-144135304,Thornbury,3071,3/18 Strettle Street,-37.75398413,144.98289,3,2,townhouse,2,2024-03-02,,,"$1,180,000"
property-townhouse-vic-thornbury-144187088,Thornbury,3071,4/86 Normanby Avenue,-37.75850218,144.9919454,2,1,townhouse,1,2024-03-02,,,"$730,000"
property-apartment-vic-thornbury-144224320,Thornbury,3071,8/30 Strettle Street,-37.7525945,144.9831192,2,1,apartment,1,2024-03-02,,,"$575,000"
property-unit-vic-thornbury-144173940,Thornbury,3071,6/33 Woolton Avenue,-37.761145,144.996169,1,1,unit,1,2024-03-02,,,"$326,500"
property-apartment-vic-thornbury-144184152,Thornbury,3071,13/137-139 Flinders Street,-37.75726305,145.0148898,2,1,apartment,2,2024-02-28,,,"$650,000"
property-house-vic-thornbury-144144348,Thornbury,3071,52 Bradley Avenue,-37.760696,144.988315,3,1,house,4,2024-02-24,,,"$1,600,000"
property-house-vic-thornbury-144131268,Thornbury,3071,1A Woolton Avenue,-37.76150316,144.9994631,3,1,house,2,2024-02-24,,,"$1,375,000"
property-house-vic-thornbury-144115836,Thornbury,3071,5 Jones Street,-37.757845,145.022695,3,1,house,2,2024-02-24,669,m2,"$1,350,000"
property-house-vic-thornbury-144114136,Thornbury,3071,4 Martin Street,-37.761072,145.000859,2,1,house,,2024-02-24,210,m2,"$1,250,000"
property-house-vic-thornbury-144143952,Thornbury,3071,12 Smith Street,-37.757573,144.999423,2,2,house,,2024-02-24,,,"$1,230,000"
property-house-vic-thornbury-144043092,Thornbury,3071,15 Rayment Street,-37.7594,144.996171,3,2,house,1,2024-02-22,,,"$1,020,000"
property-apartment-vic-thornbury-144074904,Thornbury,3071,7/56 Pender Street,-37.754464,145.00947,1,1,apartment,1,2024-02-22,,,"$383,000"
property-house-vic-thornbury-144001472,Thornbury,3071,18B Dundas Street,-37.752838,145.003388,2,1,house,1,2024-02-21,,,"$1,070,000"
property-unit-vic-thornbury-144116184,Thornbury,3071,3/88 Dundas Street,-37.75361941,145.0116311,3,2,unit,2,2024-02-21,,,"$930,000"
property-townhouse-vic-thornbury-144135316,Thornbury,3071,2/31 Mansfield Street,-37.75654774,145.0038918,2,2,townhouse,1,2024-02-21,,,"$825,000"
property-apartment-vic-thornbury-144260788,Thornbury,3071,7/75 Pender Street,-37.75416828,145.0097763,1,1,apartment,1,2024-02-21,,,"$330,000"
property-apartment-vic-thornbury-144062356,Thornbury,3071,4/104 Gooch Street,-37.75886094,145.0076216,2,1,apartment,1,2024-02-17,,,"$615,000"
property-unit-vic-thornbury-144065192,Thornbury,3071,6/99 Smith Street,-37.756929,144.992015,2,1,unit,1,2024-02-17,,,"$447,500"
property-apartment-vic-thornbury-144027340,Thornbury,3071,7/187 Mansfield Street,-37.75766785,145.0143114,1,1,apartment,1,2024-02-15,,,"$310,000"
property-unit-vic-thornbury-141735968,Thornbury,3071,8/4 Dundas Street,-37.75255095,145.00251,1,1,unit,1,2024-02-13,,,"$325,000"
property-house-vic-thornbury-143879692,Thornbury,3071,152 Gooch Street,-37.75917,145.010549,3,1,house,1,2024-02-12,,,"$1,490,000"
property-apartment-vic-thornbury-144011136,Thornbury,3071,101/690 High Street,-37.7583438,145.0008682,2,1,apartment,1,2024-02-12,,,"$605,000"
property-apartment-vic-thornbury-144074916,Thornbury,3071,9/66 Dundas Street,-37.753204,145.008312,1,1,apartment,1,2024-02-07,,,"$329,500"
property-house-vic-thornbury-143897284,Thornbury,3071,42 Keon Street,-37.752172,144.991576,3,2,house,2,2024-02-03,,,"$1,730,000"
property-apartment-vic-thornbury-143999096,Thornbury,3071,8/14 Hutton Street,-37.75574431,144.9993492,1,1,apartment,1,2024-02-01,,,"$330,000"
property-apartment-vic-thornbury-143949920,Thornbury,3071,11/42-44 Clarendon Street,-37.76001565,145.0033671,3,1,apartment,1,2024-01-26,,,"$689,000"
property-apartment-vic-thornbury-144006848,Thornbury,3071,7/101 St David Street,-37.755432,145.005767,1,1,apartment,1,2024-01-26,,,"$380,000"
property-unit-vic-thornbury-143571772,Thornbury,3071,1A/42-44 Clarendon Street,-37.76001565,145.0033671,2,1,unit,1,2024-01-19,,,"$660,000"
property-apartment-vic-thornbury-143207648,Thornbury,3071,5/44 Swift Street,-37.762698,145.017616,2,1,apartment,1,2024-01-19,,,"$450,000"
property-house-vic-thornbury-143208120,Thornbury,3071,304 Gooch Street,-37.760645,145.02472,3,1,house,2,2023-12-21,,,"$1,350,000"
property-apartment-vic-thornbury-143504116,Thornbury,3071,15/87A Clyde Street,-37.76157,145.013242,1,1,apartment,1,2023-12-21,,,"$299,000"
property-unitblock-vic-thornbury-143260140,Thornbury,3071,1-7/10 Murray Street,-37.754247,144.99539,9,7,unitblock,8,2023-12-20,762,m2,"$2,100,000"
property-unit-vic-thornbury-143127884,Thornbury,3071,10/33 Woolton Avenue,-37.761145,144.996169,1,1,unit,1,2023-12-17,,,"$332,000"
property-house-vic-thornbury-143698500,Thornbury,3071,40 Wales Street,-37.76305,145.009149,3,1,house,1,2023-12-16,,,"$1,115,000"
property-house-vic-thornbury-143725084,Thornbury,3071,1 Shaftesbury Parade,-37.760636,144.999645,2,1,house,1,2023-12-16,,,"$1,052,000"
property-unit-vic-thornbury-143719428,Thornbury,3071,403/681 High Street,-37.7602423,145.0001127,2,2,unit,2,2023-12-16,,,"$785,000"
property-apartment-vic-thornbury-143730040,Thornbury,3071,8/99 Ballantyne Street,-37.75785431,144.9923537,1,1,apartment,1,2023-12-15,,,"$310,000"
property-house-vic-thornbury-143678812,Thornbury,3071,94 Smith Street,-37.756771,144.992802,3,1,house,1,2023-12-13,425,m2,"$1,137,000"
property-apartment-vic-thornbury-141872732,Thornbury,3071,104/23-25  Clapham Street,-37.75527914,144.9978433,2,2,apartment,1,2023-12-13,,,"$670,000"
property-house-vic-thornbury-143642720,Thornbury,3071,117A Flinders Street,-37.756671,145.012431,4,2,house,4,2023-12-12,645,m2,"$1,500,000"
property-townhouse-vic-thornbury-143187688,Thornbury,3071,2/8 Ballantyne Street,-37.75842454,144.9994992,3,2,townhouse,2,2023-12-12,,,"$1,050,000"
property-house-vic-thornbury-143640592,Thornbury,3071,71D Pender Street,-37.754132,145.009366,2,1,house,2,2023-12-10,,,"$1,130,000"
property-unit-vic-thornbury-143641148,Thornbury,3071,10/95 Raleigh Street,-37.75924401,145.0066019,1,1,unit,1,2023-12-10,,,"$395,000"
property-house-vic-thornbury-143634852,Thornbury,3071,13 Normanby Avenue,-37.759516,144.998949,3,1,house,2,2023-12-09,349,m2,"$1,480,000"
property-unit-vic-thornbury-143249488,Thornbury,3071,5/112 Dundas Street,-37.75409552,145.0133771,3,2,unit,2,2023-12-07,,,"$820,000"
property-house-vic-thornbury-143526128,Thornbury,3071,16 Bradley Avenue,-37.761013,144.991042,2,1,house,2,2023-12-06,439,m2,"$1,302,500"
property-apartment-vic-thornbury-143315276,Thornbury,3071,6/14 Kemp Street,-37.76196,144.995364,2,1,apartment,1,2023-12-06,,,"$542,000"
property-apartment-vic-thornbury-143507356,Thornbury,3071,4/16-18 Kemp Street,-37.76192107,144.9951383,2,1,apartment,1,2023-12-04,,,"$530,000"
property-house-vic-thornbury-143565604,Thornbury,3071,34 Normanby Avenue,-37.759012,144.996851,3,2,house,1,2023-12-02,,,"$1,370,000"
property-townhouse-vic-thornbury-143590728,Thornbury,3071,4/59 Miller Street,-37.75159316,144.9918712,3,2,townhouse,1,2023-12-02,,,"$1,160,000"
property-apartment-vic-thornbury-143240356,Thornbury,3071,2/39 Rossmoyne Street,-37.7573362,145.0037624,1,1,apartment,1,2023-12-01,,,"$325,000"
property-house-vic-thornbury-143254312,Thornbury,3071,69 Smith Street,-37.757287,144.995047,3,1,house,,2023-11-27,331,m2,"$1,630,000"
property-apartment-vic-thornbury-143496308,Thornbury,3071,11/5 Kemp Street,-37.76232281,144.9958249,1,1,apartment,1,2023-11-26,,,"$410,000"
property-house-vic-thornbury-143527616,Thornbury,3071,25 Plow Street,-37.75447,145.000072,3,1,house,1,2023-11-25,,,"$1,670,000"
property-house-vic-thornbury-143526540,Thornbury,3071,215 Raleigh Street,-37.760276,145.016171,3,1,house,2,2023-11-25,469,m2,"$1,405,000"
property-unit-vic-thornbury-143588132,Thornbury,3071,19/5 Kemp Street,-37.76232281,144.9958249,1,1,unit,1,2023-11-23,,,"$370,000"
property-unit-vic-thornbury-143570312,Thornbury,3071,2/34 Ethel Street,-37.75372848,144.9996068,2,1,unit,2,2023-11-22,,,"$767,000"
property-unit-vic-thornbury-143586268,Thornbury,3071,5/9 Jones Street,-37.75763279,145.0227539,2,1,unit,1,2023-11-22,,,"$765,000"
property-townhouse-vic-thornbury-143072832,Thornbury,3071,3/63 Alston Street,-37.75545569,145.022076,2,1,townhouse,1,2023-11-21,,,"$785,000"
property-apartment-vic-thornbury-143654524,Thornbury,3071,10/11 Kemp Street,-37.76223943,144.9953114,2,1,apartment,1,2023-11-21,,,"$530,000"
property-villa-vic-thornbury-143431388,Thornbury,3071,1/8-10 Martin Street,-37.761114,145.00121,1,1,villa,2,2023-11-19,,,"$602,000"
property-house-vic-thornbury-143101000,Thornbury,3071,320 Gillies Street,-37.76379,145.019324,4,2,house,3,2023-11-18,536,m2,"$2,600,000"
property-house-vic-thornbury-143265908,Thornbury,3071,272 Raleigh Street,-37.760823,145.018688,4,4,house,2,2023-11-18,,,"$2,130,000"
property-house-vic-thornbury-143454684,Thornbury,3071,80 Smith Street,-37.75700216,144.9947036,4,1,house,3,2023-11-18,615,m2,"$2,020,000"
property-townhouse-vic-thornbury-143458888,Thornbury,3071,1/66 Hammond Street,-37.7641051,145.0152773,3,1,townhouse,2,2023-11-18,,,"$1,110,000"
property-unit-vic-thornbury-143441380,Thornbury,3071,3/73 Darebin Road,-37.76336632,145.0053296,2,1,unit,1,2023-11-18,,,"$625,000"
property-apartment-vic-thornbury-143437744,Thornbury,3071,104/85 Hutton Street,-37.75538524,144.9935337,2,1,apartment,1,2023-11-18,,,"$518,000"
property-house-vic-thornbury-143588808,Thornbury,3071,11 Watt Street,-37.753507,144.995413,3,1,house,2,2023-11-17,,,"$1,110,000"
property-apartment-vic-thornbury-143441060,Thornbury,3071,4/77 Pender Street,-37.75420692,145.0100227,2,1,apartment,1,2023-11-17,,,"$420,000"
property-unit-vic-thornbury-143394756,Thornbury,3071,4/37 Clapham Street,-37.75428274,144.9980153,1,1,unit,1,2023-11-11,,,"$440,000"
property-house-vic-thornbury-143368056,Thornbury,3071,36 Harold Street,-37.756437,144.997556,3,2,house,3,2023-11-10,500,m2,"$1,420,000"
property-house-vic-thornbury-143464036,Thornbury,3071,368 Station Street,-37.76189164,145.0207647,3,1,house,2,2023-11-10,383,m2,"$955,000"
property-unit-vic-thornbury-142908556,Thornbury,3071,5/20 Alexandra Street,-37.76285981,145.0069074,2,1,unit,1,2023-11-06,,,"$570,000"
property-apartment-vic-thornbury-142843776,Thornbury,3071,1/2 Dundas Street,-37.752559,145.002317,2,1,apartment,1,2023-11-04,,,"$557,000"
property-apartment-vic-thornbury-143285356,Thornbury,3071,7/30 Kemp Street,-37.76180113,144.9941468,2,1,apartment,1,2023-11-03,,,"$527,500"
property-house-vic-thornbury-142796864,Thornbury,3071,292 Mansfield Street,-37.758933,145.023664,3,1,house,4,2023-11-02,470,m2,"$1,160,000"
property-house-vic-thornbury-143255972,Thornbury,3071,297 Raleigh Street,-37.76094,145.022396,2,1,house,1,2023-10-29,,,"$980,000"
property-house-vic-thornbury-143280520,Thornbury,3071,48 Flinders Street,-37.756076,145.004433,2,1,house,,2023-10-26,306,m2,"$1,382,000"
property-unit-vic-thornbury-143314736,Thornbury,3071,1/64 Collins Street,-37.75528059,145.0069346,2,1,unit,1,2023-10-26,,,"$680,000"
property-apartment-vic-thornbury-143342792,Thornbury,3071,2/143 Smith Street,-37.756621,144.989288,1,1,apartment,1,2023-10-25,,,"$365,000"
property-unit-vic-thornbury-142727512,Thornbury,3071,10/20 Kemp Street,-37.761899,144.994923,1,1,unit,1,2023-10-21,,,"$331,000"
property-unit-vic-thornbury-143195052,Thornbury,3071,3/67 Flinders Street,-37.75594971,145.0060096,2,1,unit,1,2023-10-20,,,"$830,000"
property-unit-vic-thornbury-143124764,Thornbury,3071,50 Rayment Street,-37.75599424,144.9970336,1,1,unit,1,2023-10-20,,,"$665,000"
property-apartment-vic-thornbury-143251248,Thornbury,3071,4/31 Martin Street,-37.761039,145.003187,1,1,apartment,1,2023-10-20,,,"$340,000"
property-townhouse-vic-thornbury-143197804,Thornbury,3071,17A Ethel Street,-37.753245,144.99923,3,1,townhouse,2,2023-10-18,,,"$1,115,000"
property-house-vic-thornbury-143151912,Thornbury,3071,9A Speight Street,-37.76186255,145.0068197,4,2,house,2,2023-10-14,,,"$2,180,000"
property-townhouse-vic-thornbury-143119532,Thornbury,3071,360 Gooch Street,-37.76094879,145.0273389,3,2,townhouse,2,2023-10-12,,,"$1,105,000"
property-unitblock-vic-thornbury-142920416,Thornbury,3071,1-7/79 Harold Street,-37.75615,144.992853,9,7,unitblock,7,2023-10-11,717,m2,"$1,900,000"
property-apartment-vic-thornbury-143201200,Thornbury,3071,6/130 Rossmoyne Street,-37.75814677,145.008464,2,1,apartment,1,2023-10-11,,,"$585,000"
property-house-vic-thornbury-143087368,Thornbury,3071,92 Speight Street,-37.76328,145.016863,2,1,house,1,2023-10-07,,,"$1,150,000"
property-unit-vic-thornbury-143087924,Thornbury,3071,4/2 Strettle Street,-37.75542477,144.9820222,2,1,unit,1,2023-10-07,,,"$822,000"
property-unit-vic-thornbury-143086964,Thornbury,3071,3/379 Station Street,-37.75993046,145.0215587,2,1,unit,1,2023-10-07,,,"$675,000"
property-apartment-vic-thornbury-143037432,Thornbury,3071,2/13 Mansfield Street,-37.75641147,145.0026044,2,1,apartment,3,2023-10-05,,,"$635,000"
property-apartment-vic-thornbury-143080992,Thornbury,3071,3/13 Mansfield Street,-37.75641147,145.0026044,2,1,apartment,1,2023-10-05,,,"$628,500"
property-apartment-vic-thornbury-143027968,Thornbury,3071,15/58 Clarendon Street,-37.7601253,145.0043795,3,2,apartment,2,2023-09-30,114,m2,"$850,000"
property-apartment-vic-thornbury-142805884,Thornbury,3071,6/267 Rossmoyne Street,-37.75883248,145.0178885,2,1,apartment,1,2023-09-29,,,"$620,000"
property-apartment-vic-thornbury-143026912,Thornbury,3071,12/14 Ballantyne Street,-37.75837533,144.9990778,1,1,apartment,1,2023-09-28,,,"$369,000"
property-apartment-vic-thornbury-143086928,Thornbury,3071,8/54 Pender Street,-37.75443305,145.0091914,1,1,apartment,1,2023-09-25,,,"$372,000"
property-house-vic-thornbury-142962340,Thornbury,3071,266 Raleigh Street,-37.760771,145.018235,3,1,house,2,2023-09-23,673,m2,"$1,511,000"
property-house-vic-thornbury-142855892,Thornbury,3071,65  Alston Street,-37.755494,145.022224,3,1,house,3,2023-09-22,685,m2,"$1,280,000"
property-unit-vic-thornbury-142663504,Thornbury,3071,2/365 Victoria Road,-37.75451374,145.0137828,1,1,unit,,2023-09-19,,,"$245,000"
property-townhouse-vic-thornbury-142881576,Thornbury,3071,5/54 Clarendon Street,-37.76009943,145.0041406,2,2,townhouse,1,2023-09-16,97,m2,"$837,500"
property-house-vic-thornbury-143022852,Thornbury,3071,290 Victoria Road,-37.761205,145.013013,3,1,house,4,2023-09-14,760,m2,"$1,780,000"
property-apartment-vic-thornbury-141802156,Thornbury,3071,11/18 Pender Street,-37.753854,145.003063,1,1,apartment,1,2023-09-12,,,"$272,000"
property-unit-vic-thornbury-142749284,Thornbury,3071,2/85 Speight Street,-37.76258561,145.0143191,2,1,unit,1,2023-09-10,,,"$769,000"
property-house-vic-thornbury-142798872,Thornbury,3071,36 Smith Street,-37.75726079,144.9971527,3,1,house,1,2023-09-09,,,"$1,375,000"
property-house-vic-thornbury-142872304,Thornbury,3071,14 Raleigh Street,-37.759044,145.001924,3,1,house,2,2023-09-09,,,"$1,325,000"
property-house-vic-thornbury-142855944,Thornbury,3071,100 Wilmoth Street,-37.75847,145.017294,3,1,house,2,2023-09-09,,,"$1,287,000"
property-townhouse-vic-thornbury-142846104,Thornbury,3071,48 Pender Street,-37.7541849,145.0059674,3,2,townhouse,2,2023-09-09,207,m2,"$1,190,000"
property-apartment-vic-thornbury-142855948,Thornbury,3071,10/137-139 Flinders Street,-37.75726305,145.0148898,2,1,apartment,1,2023-09-09,,,"$695,000"
property-apartment-vic-thornbury-142458356,Thornbury,3071,8/80 Clyde Street,-37.76208256,145.0151179,1,1,apartment,1,2023-09-09,,,"$611,500"
property-apartment-vic-thornbury-142859808,Thornbury,3071,11/56 Pender Street,-37.754464,145.00947,1,1,apartment,1,2023-09-09,,,"$360,000"
property-unit-vic-thornbury-142849252,Thornbury,3071,2/137 Hutton Street,-37.754957,144.989503,2,1,unit,1,2023-09-08,,,"$610,000"
property-house-vic-thornbury-142671524,Thornbury,3071,109 Smith Street,-37.756874,144.991449,2,1,house,1,2023-09-07,300,m2,"$1,272,000"
property-apartment-vic-thornbury-142374376,Thornbury,3071,1/5 Normanby Avenue,-37.75956974,144.9994245,2,1,apartment,1,2023-09-07,,,"$500,000"
property-house-vic-thornbury-142811412,Thornbury,3071,32 Alexandra Street,-37.76218504,145.0070627,3,2,house,1,2023-09-02,,,"$1,875,000"
property-house-vic-thornbury-142793148,Thornbury,3071,344 Victoria Road,-37.757602,145.01362,3,1,house,1,2023-09-02,,,"$1,310,000"
property-house-vic-thornbury-142803712,Thornbury,3071,59 Gooch Street,-37.758211,145.004376,2,1,house,,2023-09-02,,,"$1,291,000"
