URL,Suburb ,Postcode,Address,Latitude,Longitude,Bedroom,Bathroom ,Type ,Car Park space,Last sold date,Land size,Land size unit,Y = Sold price
property-house-vic-oakleigh-150785740,Oakleigh,3166,1 Bishop Street,-37.905174,145.093334,2.0,1.0,house,3.0,2026-05-02,495.0,m2,"$1,280,000"
property-apartment-vic-oakleigh-150500464,Oakleigh,3166,201/63-65 Atherton Road,-37.8989481,145.0927662,2.0,1.0,apartment,1.0,2026-04-24,,,"$460,000"
property-house-vic-oakleigh-150712212,Oakleigh,3166,170 Atherton Road,-37.900633,145.102345,3.0,2.0,house,2.0,2026-04-18,466.0,m2,"$1,155,500"
property-unit-vic-oakleigh-150649632,Oakleigh,3166,1/119 Burlington Street,-37.90325,145.103349,3.0,1.0,unit,2.0,2026-04-18,285.0,m2,"$872,500"
property-apartment-vic-oakleigh-150640980,Oakleigh,3166,2/2 Albert Avenue,-37.89808065,145.0936248,2.0,1.0,apartment,1.0,2026-04-18,,,"$580,000"
property-unit-vic-oakleigh-150500604,Oakleigh,3166,3/1 Parer Street,-37.90874604,145.0980665,2.0,1.0,unit,2.0,2026-04-11,,,"$808,000"
property-townhouse-vic-oakleigh-150684016,Oakleigh,3166,5/2 Stamford Road,-37.8917555,145.1015166,3.0,3.0,townhouse,2.0,2026-04-10,,,"$1,025,000"
property-house-vic-oakleigh-150703704,Oakleigh,3166,33 Tamar Grove,-37.898402,145.096431,3.0,2.0,house,1.0,2026-04-08,539.0,m2,"$1,800,000"
property-house-vic-oakleigh-150485084,Oakleigh,3166,16 Lincoln Avenue,-37.899073,145.099485,4.0,2.0,house,2.0,2026-03-28,,,"$1,560,000"
property-house-vic-oakleigh-150511528,Oakleigh,3166,191 Huntingdale Road,-37.901866,145.105043,3.0,2.0,house,3.0,2026-03-28,544.0,m2,"$1,245,000"
property-house-vic-oakleigh-150408448,Oakleigh,3166,2 Norfolk Avenue,-37.898842,145.100821,3.0,2.0,house,3.0,2026-03-23,352.0,m2,"$1,292,500"
property-house-vic-oakleigh-150388028,Oakleigh,3166,5 Saxon Court,-37.8934539,145.1042014,5.0,3.0,house,4.0,2026-03-21,875.0,m2,"$1,967,500"
property-unit-vic-oakleigh-150488064,Oakleigh,3166,2/22 Palmerston Grove,-37.897121,145.091596,2.0,1.0,unit,1.0,2026-03-18,250.0,m2,"$930,000"
property-apartment-vic-oakleigh-142780556,Oakleigh,3166,508/2 Dalgety Street,-37.89199272,145.089514,2.0,2.0,apartment,1.0,2026-03-17,,,"$600,000"
property-house-vic-oakleigh-150352064,Oakleigh,3166,21 Hatter Street,-37.905686,145.087702,3.0,1.0,house,2.0,2026-03-14,506.0,m2,"$1,525,000"
property-house-vic-oakleigh-150256844,Oakleigh,3166,112 Burlington Street,-37.903514,145.102737,3.0,1.0,house,1.0,2026-03-14,666.0,m2,"$1,300,000"
property-apartment-vic-oakleigh-150515276,Oakleigh,3166,110/19-21 Hanover Street,-37.90085826,145.0917337,1.0,1.0,apartment,1.0,2026-03-14,,,"$375,000"
property-apartment-vic-oakleigh-149754244,Oakleigh,3166,10/103 Atherton Road,-37.89929566,145.0950164,1.0,1.0,apartment,1.0,2026-03-14,,,"$345,000"
property-apartment-vic-oakleigh-150350804,Oakleigh,3166,4/45 Railway Avenue,-37.91059982,145.1033125,1.0,1.0,apartment,1.0,2026-03-08,,,"$300,000"
property-townhouse-vic-oakleigh-150213492,Oakleigh,3166,2/41 Andrew Street,-37.90951179,145.0936862,4.0,2.0,townhouse,2.0,2026-02-28,241.0,m2,"$1,310,000"
property-house-vic-oakleigh-150069040,Oakleigh,3166,44 Haughton Road,-37.90402575,145.0924121,5.0,2.0,house,2.0,2026-02-28,357.0,m2,"$1,250,000"
property-apartment-vic-oakleigh-148941560,Oakleigh,3166,G01/16 Dalgety Street,-37.89212027,145.090512,2.0,2.0,apartment,1.0,2026-02-25,,,"$505,000"
property-apartment-vic-oakleigh-149987364,Oakleigh,3166,111/19-21 Hanover Street,-37.90085826,145.0917337,1.0,1.0,apartment,1.0,2026-02-23,,,"$360,000"
property-house-vic-oakleigh-150115688,Oakleigh,3166,96 Burlington Street,-37.903275,145.100787,2.0,1.0,house,4.0,2026-02-21,669.0,m2,"$1,353,000"
property-unit-vic-oakleigh-150051968,Oakleigh,3166,2/16 Winifred Street,-37.89570248,145.1022997,3.0,2.0,unit,2.0,2026-02-21,,,"$1,171,000"
property-townhouse-vic-oakleigh-150071136,Oakleigh,3166,1/7 Holland Court,-37.90075905,145.0968711,2.0,2.0,townhouse,1.0,2026-02-21,240.0,m2,"$1,125,000"
property-apartment-vic-oakleigh-150079560,Oakleigh,3166,209/63-65 Atherton Road,-37.8989481,145.0927662,2.0,1.0,apartment,1.0,2026-02-21,,,"$470,000"
property-unit-vic-oakleigh-150030256,Oakleigh,3166,1/3 Tamar Grove,-37.89652601,145.0968512,3.0,1.0,unit,2.0,2026-02-19,273.0,m2,"$1,160,000"
property-unit-vic-oakleigh-149611080,Oakleigh,3166,1&2/11 Palmer Street,-37.896434,145.091774,3.0,2.0,unit,2.0,2026-02-17,,,"$1,700,000"
property-apartment-vic-oakleigh-150024988,Oakleigh,3166,1/79 Atherton Road,-37.89912265,145.093875,2.0,1.0,apartment,1.0,2026-02-14,,,"$520,000"
property-apartment-vic-oakleigh-150143948,Oakleigh,3166,10/82-86 Atherton Road,-37.89942033,145.0937799,2.0,1.0,apartment,1.0,2026-02-10,,,"$465,000"
property-apartment-vic-oakleigh-150061548,Oakleigh,3166,106/1525 Dandenong Road,-37.89289355,145.0905128,2.0,1.0,apartment,1.0,2026-02-08,,,"$510,000"
property-unit-vic-oakleigh-149569572,Oakleigh,3166,1/791 Warrigal Road,-37.89012881,145.0889956,2.0,1.0,unit,1.0,2026-02-06,,,"$555,000"
property-apartment-vic-oakleigh-149279736,Oakleigh,3166,201/1525 Dandenong Road,-37.89289355,145.0905128,2.0,2.0,apartment,1.0,2026-01-15,,,"$440,500"
property-townhouse-vic-oakleigh-149276340,Oakleigh,3166,2/8-10 McIntosh Street,-37.91053053,145.0993884,4.0,3.0,townhouse,2.0,2026-01-14,,,"$1,400,000"
property-house-vic-oakleigh-149765764,Oakleigh,3166,140 Atherton Road,-37.900235,145.099478,4.0,3.0,house,2.0,2025-12-20,628.0,m2,"$1,571,000"
property-house-vic-oakleigh-149753276,Oakleigh,3166,23 George Street,-37.902609,145.101942,3.0,2.0,house,2.0,2025-12-20,544.0,m2,"$1,475,000"
property-townhouse-vic-oakleigh-149674664,Oakleigh,3166,4/28 Devon Grove,-37.89600217,145.1034485,4.0,2.0,townhouse,2.0,2025-12-16,,,"$1,090,000"
property-house-vic-oakleigh-149160636,Oakleigh,3166,112 Warrigal Road,-37.904796,145.086178,4.0,1.0,house,2.0,2025-12-15,489.0,m2,"$890,000"
property-house-vic-oakleigh-149455824,Oakleigh,3166,20 Eastgate Street,-37.905674,145.08917,3.0,1.0,house,1.0,2025-11-25,534.0,m2,"$1,450,000"
property-apartment-vic-oakleigh-147442888,Oakleigh,3166,5/83-85 Drummond Street,-37.89241813,145.0906601,2.0,1.0,apartment,1.0,2025-11-19,73.0,m2,"$460,000"
property-apartment-vic-oakleigh-149350048,Oakleigh,3166,110/6 Dalgety Street,-37.89199272,145.089514,2.0,1.0,apartment,1.0,2025-11-17,,,"$500,000"
property-unit-vic-oakleigh-149403384,Oakleigh,3166,1149A North Road,-37.909732,145.088367,2.0,1.0,unit,2.0,2025-11-15,262.0,m2,"$730,000"
property-house-vic-oakleigh-149366956,Oakleigh,3166,38 Tamar Grove,-37.898938,145.096736,2.0,1.0,house,4.0,2025-11-11,540.0,m2,"$1,220,000"
property-apartment-vic-oakleigh-148896452,Oakleigh,3166,14/41 Railway Avenue,-37.91059982,145.1033125,1.0,1.0,apartment,,2025-11-11,,,"$190,000"
property-house-vic-oakleigh-149335132,Oakleigh,3166,22 Gadd Street,-37.909685,145.097039,4.0,2.0,house,4.0,2025-11-09,700.0,m2,"$1,581,000"
property-house-vic-oakleigh-148747072,Oakleigh,3166,23 Clyde Street,-37.897431,145.095478,8.0,3.0,house,3.0,2025-11-08,638.0,m2,"$1,880,000"
property-unit-vic-oakleigh-149314224,Oakleigh,3166,3/21 John Street,-37.90239265,145.1009819,2.0,1.0,unit,1.0,2025-11-08,,,"$835,000"
property-apartment-vic-oakleigh-149241440,Oakleigh,3166,214/6 Dalgety Street,-37.89199272,145.089514,2.0,2.0,apartment,1.0,2025-10-31,,,"$549,500"
property-townhouse-vic-oakleigh-149224160,Oakleigh,3166,4/110 Atherton Road,-37.89981539,145.0963986,2.0,1.0,townhouse,1.0,2025-10-30,1219.0,m2,"$597,000"
property-apartment-vic-oakleigh-149065984,Oakleigh,3166,208/16 Dalgety Street,-37.89212027,145.090512,2.0,2.0,apartment,1.0,2025-10-27,,,"$545,000"
property-house-vic-oakleigh-149173060,Oakleigh,3166,31a Clyde Street,-37.898437,145.095248,3.0,1.0,house,3.0,2025-10-25,487.0,m2,"$1,510,000"
property-apartment-vic-oakleigh-147007224,Oakleigh,3166,316/2 Dalgety Street,-37.89199272,145.089514,2.0,2.0,apartment,1.0,2025-10-23,,,"$570,000"
property-house-vic-oakleigh-149105912,Oakleigh,3166,6 William Street,-37.901409,145.103519,4.0,2.0,house,2.0,2025-10-18,,,"$2,145,000"
property-house-vic-oakleigh-148132628,Oakleigh,3166,19 Winifred Street,-37.895868,145.101933,5.0,3.0,house,3.0,2025-10-18,697.0,m2,"$1,410,000"
property-townhouse-vic-oakleigh-148844728,Oakleigh,3166,5/87 Atkinson Street,-37.89189082,145.0934265,3.0,2.0,townhouse,2.0,2025-10-16,,,"$1,010,000"
property-unit-vic-oakleigh-149256788,Oakleigh,3166,1/36 Heath Avenue,-37.902356,145.099786,2.0,1.0,unit,2.0,2025-10-14,178.0,m2,"$890,000"
property-apartment-vic-oakleigh-148782844,Oakleigh,3166,102/89 Atherton Road,-37.89920414,145.0943799,1.0,1.0,apartment,1.0,2025-10-13,,,"$460,000"
property-townhouse-vic-oakleigh-149055512,Oakleigh,3166,2/14 Gadd Street,-37.90918319,145.0971287,3.0,2.0,townhouse,2.0,2025-10-11,,,"$1,271,000"
property-residential land-vic-oakleigh-204303464,Oakleigh,3166,1243 North Road,-37.91084,145.098784,,,residential land,,2025-10-11,701.0,m2,"$1,024,500"
property-townhouse-vic-oakleigh-149097260,Oakleigh,3166,1/1151 North Road,-37.90975384,145.0885341,4.0,3.0,townhouse,2.0,2025-10-08,287.0,m2,"$1,156,000"
property-apartment-vic-oakleigh-148722696,Oakleigh,3166,501/83-85 Drummond Street,-37.89241813,145.0906601,2.0,2.0,apartment,1.0,2025-10-08,,,"$505,000"
property-house-vic-oakleigh-149006364,Oakleigh,3166,26 Heath Avenue,-37.901975,145.098955,3.0,2.0,house,2.0,2025-10-04,548.0,m2,"$1,575,000"
property-townhouse-vic-oakleigh-148824828,Oakleigh,3166,4/2 Stamford Road,-37.8917555,145.1015166,4.0,2.0,townhouse,2.0,2025-10-04,,,"$1,050,000"
property-townhouse-vic-oakleigh-148854820,Oakleigh,3166,2/19 John Street,-37.90218079,145.1010231,4.0,2.0,townhouse,2.0,2025-09-26,252.0,m2,"$1,200,000"
property-house-vic-oakleigh-147639092,Oakleigh,3166,7A Caloola Avenue,-37.89048,145.090335,3.0,1.0,house,1.0,2025-09-21,696.0,m2,"$1,360,000"
property-house-vic-oakleigh-148727752,Oakleigh,3166,22 Heath Avenue,-37.901915,145.09857,5.0,3.0,house,2.0,2025-09-13,548.0,m2,"$2,025,000"
property-house-vic-oakleigh-148844776,Oakleigh,3166,23 Gadd Street,-37.909536,145.096702,4.0,2.0,house,2.0,2025-09-08,542.0,m2,"$1,950,000"
property-apartment-vic-oakleigh-148622744,Oakleigh,3166,111/89 Atherton Road,-37.89920414,145.0943799,2.0,1.0,apartment,1.0,2025-09-08,,,"$575,000"
property-unit-vic-oakleigh-148718292,Oakleigh,3166,1/3 Albert Avenue,-37.89758571,145.0940126,2.0,1.0,unit,1.0,2025-09-03,,,"$576,000"
property-apartment-vic-oakleigh-148796004,Oakleigh,3166,109/6 Dalgety Street,-37.89199272,145.089514,1.0,1.0,apartment,1.0,2025-09-02,,,"$415,000"
property-unit-vic-oakleigh-148723148,Oakleigh,3166,1/16 Winifred Street,-37.89570248,145.1022997,3.0,2.0,unit,1.0,2025-08-30,,,"$960,000"
property-house-vic-oakleigh-148814512,Oakleigh,3166,8 Clyde Street,-37.896486,145.096083,2.0,1.0,house,,2025-08-29,302.0,m2,"$1,180,000"
property-house-vic-oakleigh-148623884,Oakleigh,3166,110 Burlington Street,-37.903484,145.102545,5.0,5.0,house,4.0,2025-08-24,631.0,m2,"$2,510,000"
property-apartment-vic-oakleigh-148648212,Oakleigh,3166,306/83-85 Drummond Street,-37.89241813,145.0906601,1.0,1.0,apartment,1.0,2025-08-22,,,"$380,000"
property-house-vic-oakleigh-148588964,Oakleigh,3166,2/172 Atherton Road,-37.9006704,145.1026339,3.0,2.0,house,2.0,2025-08-16,300.0,m2,"$1,430,000"
property-apartment-vic-oakleigh-148403836,Oakleigh,3166,304/1525 Dandenong Road,-37.89289355,145.0905128,2.0,2.0,apartment,1.0,2025-08-04,,,"$442,500"
property-unit-vic-oakleigh-147414192,Oakleigh,3166,2/4 Albert Avenue,-37.898109,145.0938729,2.0,1.0,unit,1.0,2025-08-03,,,"$540,000"
property-house-vic-oakleigh-148477976,Oakleigh,3166,33 William Street,-37.904071,145.102643,3.0,2.0,house,2.0,2025-08-02,435.0,m2,"$1,305,000"
property-house-vic-oakleigh-148362516,Oakleigh,3166,180 Atherton Road,-37.900816,145.103648,4.0,1.0,house,4.0,2025-07-26,696.0,m2,"$1,500,000"
property-unit-vic-oakleigh-148391452,Oakleigh,3166,2/63 Golf Links Avenue,-37.90939764,145.0903979,2.0,1.0,unit,1.0,2025-07-26,,,"$781,500"
property-apartment-vic-oakleigh-148400852,Oakleigh,3166,907/6 Dalgety Street,-37.89199272,145.089514,2.0,2.0,apartment,1.0,2025-07-23,,,"$650,000"
property-apartment-vic-oakleigh-148267868,Oakleigh,3166,26/41 Railway Avenue,-37.91059982,145.1033125,1.0,1.0,apartment,,2025-07-21,,,"$195,000"
property-house-vic-oakleigh-148297176,Oakleigh,3166,10 Ford Avenue,-37.907632,145.096592,4.0,3.0,house,4.0,2025-07-12,564.0,m2,"$1,836,000"
property-unit-vic-oakleigh-147801008,Oakleigh,3166,2/1 Leroux Street,-37.89617211,145.1042212,2.0,1.0,unit,1.0,2025-07-12,,,"$663,000"
property-apartment-vic-oakleigh-147140340,Oakleigh,3166,609/1525 Dandenong Road,-37.89289355,145.0905128,2.0,2.0,apartment,1.0,2025-07-05,,,"$515,000"
property-apartment-vic-oakleigh-148085200,Oakleigh,3166,404/83-85 Drummond Street,-37.89241813,145.0906601,2.0,1.0,apartment,1.0,2025-07-03,,,"$460,000"
property-house-vic-oakleigh-147920956,Oakleigh,3166,23 John Street,-37.902494,145.100966,3.0,2.0,house,3.0,2025-06-30,558.0,m2,"$1,550,000"
property-unit-vic-oakleigh-148179804,Oakleigh,3166,2/21 Parer Street,-37.91019114,145.097807,3.0,2.0,unit,2.0,2025-06-28,,,"$930,000"
property-apartment-vic-oakleigh-147963460,Oakleigh,3166,19/82-86 Atherton Road,-37.89942033,145.0937799,2.0,1.0,apartment,1.0,2025-06-27,,,"$515,000"
property-unit-vic-oakleigh-148068332,Oakleigh,3166,8/126 Atherton Road,-37.90001173,145.0978298,3.0,1.0,unit,2.0,2025-06-16,,,"$802,000"
property-townhouse-vic-oakleigh-148022444,Oakleigh,3166,2/131 Huntingdale Road,-37.89405115,145.1064466,3.0,2.0,townhouse,2.0,2025-06-14,,,"$1,001,000"
property-unit-vic-oakleigh-148091460,Oakleigh,3166,3/22 Palmerston Grove,-37.897121,145.091596,2.0,1.0,unit,1.0,2025-06-14,,,"$920,000"
property-house-vic-oakleigh-147963572,Oakleigh,3166,13 Abbeygate Street,-37.905352,145.089872,4.0,1.0,house,3.0,2025-05-31,573.0,m2,"$1,480,000"
property-residential land-vic-oakleigh-204198940,Oakleigh,3166,6 Mill Road,-37.901361,145.088314,,,residential land,,2025-05-25,279.0,m2,"$745,000"
property-apartment-vic-oakleigh-147151688,Oakleigh,3166,707/19-21 Hanover Street,-37.90085826,145.0917337,1.0,1.0,apartment,1.0,2025-04-28,,,"$386,000"
property-house-vic-oakleigh-147360484,Oakleigh,3166,39 Edward Street,-37.905676,145.102682,5.0,2.0,house,4.0,2025-04-16,494.0,m2,"$1,370,000"
property-house-vic-oakleigh-147586456,Oakleigh,3166,10 Gillon Court,-37.892366,145.104934,3.0,1.0,house,1.0,2025-04-13,739.0,m2,"$1,261,000"
property-house-vic-oakleigh-147535672,Oakleigh,3166,1436 Dandenong Road,-37.89439939,145.0941128,4.0,2.0,house,2.0,2025-04-12,,,"$1,160,000"
property-apartment-vic-oakleigh-147346664,Oakleigh,3166,208/83 Drummond Street,-37.89241813,145.0906601,2.0,1.0,apartment,1.0,2025-04-11,,,"$460,000"
property-residential land-vic-oakleigh-204141140,Oakleigh,3166,15 Lister Street,-37.8945,145.103708,,,residential land,,2025-04-07,,,"$1,100,000"
property-apartment-vic-oakleigh-147199804,Oakleigh,3166,11/82-86 Atherton Road,-37.89942033,145.0937799,2.0,1.0,apartment,1.0,2025-04-07,,,"$440,000"
property-house-vic-oakleigh-147509300,Oakleigh,3166,28 Hatter Street,-37.906061,145.088056,3.0,2.0,house,2.0,2025-04-05,533.0,m2,"$1,457,000"
property-townhouse-vic-oakleigh-147470948,Oakleigh,3166,1A McIntosh Street,-37.9096906,145.0991818,3.0,2.0,townhouse,2.0,2025-04-05,,,"$1,351,000"
property-apartment-vic-oakleigh-146947612,Oakleigh,3166,15/110 Atherton Road,-37.89981539,145.0963986,1.0,1.0,apartment,1.0,2025-03-28,,,"$445,000"
property-apartment-vic-oakleigh-146432908,Oakleigh,3166,213/6 Dalgety Street,-37.89199272,145.089514,1.0,1.0,apartment,1.0,2025-03-20,,,"$402,500"
property-apartment-vic-oakleigh-146330060,Oakleigh,3166,12/13 Logie Street,-37.89432127,145.0900745,2.0,1.0,apartment,1.0,2025-03-19,,,"$460,000"
property-apartment-vic-oakleigh-147251408,Oakleigh,3166,25/82-86 Atherton Road,-37.89942033,145.0937799,1.0,1.0,apartment,1.0,2025-03-12,,,"$290,000"
property-apartment-vic-oakleigh-147087520,Oakleigh,3166,115/6 Dalgety Street,-37.89199272,145.089514,2.0,2.0,apartment,1.0,2025-03-11,9635.0,m2,"$535,500"
property-apartment-vic-oakleigh-135986494,Oakleigh,3166,312/19-21 Hanover Street,-37.90085826,145.0917337,1.0,1.0,apartment,1.0,2025-03-11,,,"$368,000"
property-apartment-vic-oakleigh-147027800,Oakleigh,3166,10/110 Atherton Road,-37.89981539,145.0963986,2.0,1.0,apartment,1.0,2025-03-07,,,"$595,000"
property-apartment-vic-oakleigh-147103464,Oakleigh,3166,1/79 Atherton Road,-37.89911763,145.0938732,2.0,1.0,apartment,1.0,2025-03-03,,,"$505,550"
property-unit-vic-oakleigh-147008652,Oakleigh,3166,45 Andrew Street,-37.909756,145.093637,3.0,2.0,unit,2.0,2025-02-28,307.0,m2,"$1,260,000"
property-townhouse-vic-oakleigh-146946944,Oakleigh,3166,10 York Avenue,-37.89958349,145.1017365,4.0,2.0,townhouse,2.0,2025-02-26,,,"$1,200,000"
property-house-vic-oakleigh-147115624,Oakleigh,3166,7 Abbeygate Street,-37.904947,145.08995,3.0,1.0,house,1.0,2025-02-22,534.0,m2,"$1,520,000"
property-house-vic-oakleigh-147076276,Oakleigh,3166,19 Regent Street,-37.900687,145.094542,3.0,2.0,house,1.0,2025-02-22,,,"$1,200,000"
property-house-vic-oakleigh-147065620,Oakleigh,3166,70 Eastgate Street,-37.909232,145.088498,4.0,2.0,house,3.0,2025-02-21,,,"$1,920,000"
property-house-vic-oakleigh-147051036,Oakleigh,3166,17 Downing Street,-37.900556,145.093646,3.0,2.0,house,1.0,2025-02-17,397.0,m2,"$1,395,000"
property-house-vic-oakleigh-146791128,Oakleigh,3166,12 Taylor Street,-37.895868,145.091868,4.0,2.0,house,4.0,2025-02-08,550.0,m2,"$1,955,000"
property-apartment-vic-oakleigh-146866104,Oakleigh,3166,1/11 Logie Street,-37.89427899,145.0898332,2.0,1.0,apartment,1.0,2025-02-08,,,"$440,000"
property-townhouse-vic-oakleigh-146994380,Oakleigh,3166,1/34 Golf Links Avenue,-37.90724296,145.0911324,4.0,2.0,townhouse,2.0,2025-02-07,329.0,m2,"$1,368,888"
property-house-vic-oakleigh-146683188,Oakleigh,3166,132 Warrigal Road,-37.906171,145.085915,2.0,1.0,house,4.0,2025-02-05,558.0,m2,"$1,060,000"
property-house-vic-oakleigh-146462236,Oakleigh,3166,21 Downing Street,-37.900771,145.093607,4.0,1.0,house,1.0,2025-02-05,,,"$1,060,000"
property-apartment-vic-oakleigh-146685360,Oakleigh,3166,313/1525 Dandenong Road,-37.89289355,145.0905128,1.0,1.0,apartment,1.0,2025-02-03,,,"$335,000"
property-house-vic-oakleigh-146297072,Oakleigh,3166,46 John Street,-37.904854,145.100872,5.0,3.0,house,2.0,2025-01-29,543.0,m2,"$1,574,000"
property-townhouse-vic-oakleigh-146487228,Oakleigh,3166,47 Heath Avenue,-37.902726,145.100679,3.0,2.0,townhouse,2.0,2025-01-29,,,"$985,000"
property-unit-vic-oakleigh-146798568,Oakleigh,3166,101/1525 Dandenong Road,-37.89289355,145.0905128,2.0,2.0,unit,1.0,2025-01-27,,,"$460,000"
property-apartment-vic-oakleigh-145596928,Oakleigh,3166,108/83-85 Drummond Street,-37.89241813,145.0906601,2.0,1.0,apartment,1.0,2025-01-27,,,"$450,000"
property-apartment-vic-oakleigh-146946172,Oakleigh,3166,608/1525 Dandenong Road,-37.89289355,145.0905128,2.0,2.0,apartment,1.0,2025-01-15,,,"$570,000"
property-apartment-vic-oakleigh-146871988,Oakleigh,3166,13/79 Atherton Road,-37.89911763,145.0938732,2.0,2.0,apartment,1.0,2024-12-25,,,"$430,000"
property-apartment-vic-oakleigh-146681048,Oakleigh,3166,1/13 Logie Street,-37.89432127,145.0900745,1.0,1.0,apartment,1.0,2024-12-23,,,"$345,000"
property-house-vic-oakleigh-146536328,Oakleigh,3166,2/34 Heath Avenue,-37.90206869,145.0995849,3.0,2.0,house,2.0,2024-12-07,,,"$930,000"
property-house-vic-oakleigh-146674272,Oakleigh,3166,1542 Dandenong Road,-37.89988249,145.1032744,4.0,3.0,house,2.0,2024-12-06,,,"$1,255,000"
property-house-vic-oakleigh-146553532,Oakleigh,3166,4 William Street,-37.901274,145.103545,4.0,2.0,house,3.0,2024-11-30,544.0,m2,"$1,760,000"
property-house-vic-oakleigh-146494292,Oakleigh,3166,1135 North Road,-37.90951,145.086796,4.0,2.0,house,1.0,2024-11-30,671.0,m2,"$1,130,000"
property-apartment-vic-oakleigh-146436484,Oakleigh,3166,2/39 Ferntree Gully Road,-37.89662868,145.1047766,2.0,1.0,apartment,1.0,2024-11-26,,,"$525,000"
property-house-vic-oakleigh-146117852,Oakleigh,3166,36 Golf Links Avenue,-37.907337,145.091151,4.0,2.0,house,2.0,2024-11-22,796.0,m2,"$1,480,000"
property-townhouse-vic-oakleigh-145532272,Oakleigh,3166,44B Heath Avenue,-37.90236956,145.1004802,3.0,2.0,townhouse,2.0,2024-11-18,,,"$1,186,000"
property-house-vic-oakleigh-146359908,Oakleigh,3166,68 Abbeygate Street,-37.909653,145.089488,3.0,2.0,house,2.0,2024-11-16,,,"$1,240,000"
property-townhouse-vic-oakleigh-146176264,Oakleigh,3166,5/110 Atherton Road,-37.89981539,145.0963986,2.0,1.0,townhouse,1.0,2024-11-13,,,"$595,000"
property-apartment-vic-oakleigh-146367156,Oakleigh,3166,102/83-85 Drummond Street,-37.89241813,145.0906601,1.0,1.0,apartment,1.0,2024-11-13,,,"$367,000"
property-house-vic-oakleigh-146218332,Oakleigh,3166,33A William Street,-37.90417,145.102629,3.0,1.0,house,3.0,2024-10-26,,,"$1,235,000"
property-unit-vic-oakleigh-146148596,Oakleigh,3166,4/22 Golf Links Avenue,-37.9061666,145.0913684,2.0,1.0,unit,1.0,2024-10-26,,,"$638,000"
property-townhouse-vic-oakleigh-146172288,Oakleigh,3166,9/167 Atherton Road,-37.90027156,145.1021447,2.0,1.0,townhouse,1.0,2024-10-26,,,"$610,000"
property-townhouse-vic-oakleigh-146128432,Oakleigh,3166,2/77 Burlington Street,-37.90256317,145.0995332,3.0,2.0,townhouse,3.0,2024-10-19,,,"$1,108,000"
property-unit-vic-oakleigh-146061052,Oakleigh,3166,3A Mead Court,-37.9068522,145.0920309,2.0,1.0,unit,,2024-10-16,288.0,m2,"$730,000"
property-apartment-vic-oakleigh-145849340,Oakleigh,3166,22/82-86 Atherton Road,-37.89942033,145.0937799,2.0,1.0,apartment,1.0,2024-10-15,,,"$382,000"
property-apartment-vic-oakleigh-145622604,Oakleigh,3166,601/1525 Dandenong Road,-37.89289355,145.0905128,2.0,2.0,apartment,1.0,2024-10-14,,,"$525,000"
property-house-vic-oakleigh-146073768,Oakleigh,3166,142 Haughton Road,-37.9101472,145.1006133,3.0,1.0,house,3.0,2024-10-12,379.0,m2,"$1,010,000"
property-unit-vic-oakleigh-146003068,Oakleigh,3166,2/16 Bishop Street,-37.906336,145.093473,2.0,1.0,unit,1.0,2024-10-06,,,"$875,000"
property-house-vic-oakleigh-146003060,Oakleigh,3166,1 William Street,-37.901098,145.10322,4.0,2.0,house,3.0,2024-10-05,,,"$1,582,000"
property-house-vic-oakleigh-145963004,Oakleigh,3166,25 Hatter Street,-37.905946,145.08765,3.0,1.0,house,2.0,2024-10-05,566.0,m2,"$1,427,000"
property-unit-vic-oakleigh-145986188,Oakleigh,3166,1/1 Leroux Street,-37.89617211,145.1042212,2.0,1.0,unit,1.0,2024-10-05,197.0,m2,"$726,000"
property-apartment-vic-oakleigh-145682928,Oakleigh,3166,7/45 Railway Avenue,-37.91059982,145.1033125,2.0,1.0,apartment,1.0,2024-09-23,,,"$330,000"
property-apartment-vic-oakleigh-145695396,Oakleigh,3166,1259A North Road,-37.9110216,145.1005323,3.0,2.0,apartment,1.0,2024-09-20,,,"$692,500"
property-house-vic-oakleigh-145798568,Oakleigh,3166,13 Golf Links Avenue,-37.905588,145.091117,3.0,1.0,house,5.0,2024-09-14,932.0,m2,"$1,760,000"
property-house-vic-oakleigh-145866712,Oakleigh,3166,5 George Street,-37.901253,145.102204,2.0,1.0,house,3.0,2024-09-09,544.0,m2,"$1,170,000"
property-house-vic-oakleigh-145433108,Oakleigh,3166,4 Stamford Road,-37.891819,145.101229,3.0,1.0,house,2.0,2024-09-07,725.0,m2,"$1,205,500"
property-apartment-vic-oakleigh-145572828,Oakleigh,3166,202/89 Atherton Road,-37.89920414,145.0943799,1.0,1.0,apartment,1.0,2024-09-07,,,"$450,000"
property-apartment-vic-oakleigh-144534204,Oakleigh,3166,502/19-21 Hanover Street,-37.90085826,145.0917337,1.0,1.0,apartment,1.0,2024-09-04,,,"$345,000"
property-studio-vic-oakleigh-145752568,Oakleigh,3166,13/41 Railway Avenue,-37.91059982,145.1033125,1.0,1.0,studio,,2024-09-04,,,"$177,000"
property-apartment-vic-oakleigh-145074728,Oakleigh,3166,411/2 Dalgety Street,-37.89199272,145.089514,2.0,2.0,apartment,1.0,2024-08-31,,,"$626,000"
property-house-vic-oakleigh-145633092,Oakleigh,3166,32 Heath Avenue,-37.902047,145.099488,4.0,2.0,house,,2024-08-24,912.0,m2,"$1,500,000"
